Reference	Degraded	Fsample	PESQ_score
g729char/exp1/original/d/d_m02s17.8k.wav	g729char/exp1/coded/d/de1m3d17.8k.out	8000	3.607
g729char/exp1/original/d/d_f01s18.8k.wav	g729char/exp1/coded/d/de1f6a18.8k.out	8000	3.315
g729char/exp1/original/d/d_f02s18.8k.wav	g729char/exp1/coded/d/de1f9618.8k.out	8000	3.204
g729char/exp1/original/d/d_m01s18.8k.wav	g729char/exp1/coded/d/de1m1218.8k.out	8000	3.519
g729char/exp1/original/d/d_m02s18.8k.wav	g729char/exp1/coded/d/de1m3e18.8k.out	8000	3.45
g729char/exp1/original/d/d_f01s19.8k.wav	g729char/exp1/coded/d/de1f6b19.8k.out	8000	3.004
g729char/exp1/original/d/d_f02s19.8k.wav	g729char/exp1/coded/d/de1f9719.8k.out	8000	2.877
g729char/exp1/original/d/d_m01s19.8k.wav	g729char/exp1/coded/d/de1m1319.8k.out	8000	3.333
g729char/exp1/original/d/d_m02s19.8k.wav	g729char/exp1/coded/d/de1m3f19.8k.out	8000	3.486
g729char/exp1/original/d/d_f01s20.8k.wav	g729char/exp1/coded/d/de1f6c20.8k.out	8000	3.01
g729char/exp1/original/d/d_f02s20.8k.wav	g729char/exp1/coded/d/de1f9820.8k.out	8000	2.811
g729char/exp1/original/d/d_m01s20.8k.wav	g729char/exp1/coded/d/de1m1420.8k.out	8000	3.034
g729char/exp1/original/d/d_m02s20.8k.wav	g729char/exp1/coded/d/de1m4020.8k.out	8000	2.918
g729char/exp1/original/d/d_f01s21.8k.wav	g729char/exp1/coded/d/de1f6d21.8k.out	8000	2.845
g729char/exp1/original/d/d_f02s21.8k.wav	g729char/exp1/coded/d/de1f9921.8k.out	8000	2.708
g729char/exp1/original/d/d_m01s21.8k.wav	g729char/exp1/coded/d/de1m1521.8k.out	8000	3.319
g729char/exp1/original/d/d_m02s21.8k.wav	g729char/exp1/coded/d/de1m4121.8k.out	8000	3.297
g729char/exp1/original/d/d_f01s22.8k.wav	g729char/exp1/coded/d/de1f6e22.8k.out	8000	2.906
g729char/exp1/original/d/d_f02s22.8k.wav	g729char/exp1/coded/d/de1f9a22.8k.out	8000	2.483
g729char/exp1/original/d/d_m01s22.8k.wav	g729char/exp1/coded/d/de1m1622.8k.out	8000	3.001
g729char/exp1/original/d/d_m02s22.8k.wav	g729char/exp1/coded/d/de1m4222.8k.out	8000	3.047
g729char/exp1/original/d/d_f01s23.8k.wav	g729char/exp1/coded/d/de1f6f23.8k.out	8000	2.825
g729char/exp1/original/d/d_f02s23.8k.wav	g729char/exp1/coded/d/de1f9b23.8k.out	8000	2.52
g729char/exp1/original/d/d_m01s23.8k.wav	g729char/exp1/coded/d/de1m1723.8k.out	8000	2.853
g729char/exp1/original/d/d_m02s23.8k.wav	g729char/exp1/coded/d/de1m4323.8k.out	8000	2.853
g729char/exp1/original/d/d_f01s24.8k.wav	g729char/exp1/coded/d/de1f7024.8k.out	8000	2.916
g729char/exp1/original/d/d_f02s24.8k.wav	g729char/exp1/coded/d/de1f9c24.8k.out	8000	2.901
g729char/exp1/original/d/d_m01s24.8k.wav	g729char/exp1/coded/d/de1m1824.8k.out	8000	3.407
g729char/exp1/original/d/d_m02s24.8k.wav	g729char/exp1/coded/d/de1m4424.8k.out	8000	3.341
g729char/exp1/original/d/d_f01s25.8k.wav	g729char/exp1/coded/d/de1f7125.8k.out	8000	2.972
g729char/exp1/original/d/d_f02s25.8k.wav	g729char/exp1/coded/d/de1f9d25.8k.out	8000	2.641
g729char/exp1/original/d/d_m01s25.8k.wav	g729char/exp1/coded/d/de1m1925.8k.out	8000	3.396
g729char/exp1/original/d/d_m02s25.8k.wav	g729char/exp1/coded/d/de1m4525.8k.out	8000	3.289
g729char/exp1/original/d/d_f01s26.8k.wav	g729char/exp1/coded/d/de1f7226.8k.out	8000	3.05
g729char/exp1/original/d/d_f02s26.8k.wav	g729char/exp1/coded/d/de1f9e26.8k.out	8000	2.996
g729char/exp1/original/d/d_m01s26.8k.wav	g729char/exp1/coded/d/de1m1a26.8k.out	8000	3.311
g729char/exp1/original/d/d_m02s26.8k.wav	g729char/exp1/coded/d/de1m4626.8k.out	8000	3.167
g729char/exp1/original/d/d_f01s27.8k.wav	g729char/exp1/coded/d/de1f7327.8k.out	8000	2.841
g729char/exp1/original/d/d_f02s27.8k.wav	g729char/exp1/coded/d/de1f9f27.8k.out	8000	2.822
g729char/exp1/original/d/d_m01s27.8k.wav	g729char/exp1/coded/d/de1m1b27.8k.out	8000	3.184
g729char/exp1/original/d/d_m02s27.8k.wav	g729char/exp1/coded/d/de1m4727.8k.out	8000	3.053
g729char/exp1/original/d/d_f01s28.8k.wav	g729char/exp1/coded/d/de1f7428.8k.out	8000	2.99
g729char/exp1/original/d/d_f02s28.8k.wav	g729char/exp1/coded/d/de1fa028.8k.out	8000	2.66
g729char/exp1/original/d/d_m01s28.8k.wav	g729char/exp1/coded/d/de1m1c28.8k.out	8000	2.774
g729char/exp1/original/d/d_m02s28.8k.wav	g729char/exp1/coded/d/de1m4828.8k.out	8000	2.735
g729char/exp1/original/d/d_f01s29.8k.wav	g729char/exp1/coded/d/de1f7529.8k.out	8000	3.345
g729char/exp1/original/d/d_f02s29.8k.wav	g729char/exp1/coded/d/de1fa129.8k.out	8000	3.158
g729char/exp1/original/d/d_m01s29.8k.wav	g729char/exp1/coded/d/de1m1d29.8k.out	8000	3.458
g729char/exp1/original/d/d_m02s29.8k.wav	g729char/exp1/coded/d/de1m4929.8k.out	8000	3.493
g729char/exp1/original/d/d_f01s30.8k.wav	g729char/exp1/coded/d/de1f7630.8k.out	8000	3.098
g729char/exp1/original/d/d_f02s30.8k.wav	g729char/exp1/coded/d/de1fa230.8k.out	8000	3.032
g729char/exp1/original/d/d_m01s30.8k.wav	g729char/exp1/coded/d/de1m1e30.8k.out	8000	3.33
g729char/exp1/original/d/d_m02s30.8k.wav	g729char/exp1/coded/d/de1m4a30.8k.out	8000	3.35
g729char/exp1/original/d/d_f01s31.8k.wav	g729char/exp1/coded/d/de1f7731.8k.out	8000	2.988
g729char/exp1/original/d/d_f02s31.8k.wav	g729char/exp1/coded/d/de1fa331.8k.out	8000	2.814
g729char/exp1/original/d/d_m01s31.8k.wav	g729char/exp1/coded/d/de1m1f31.8k.out	8000	3.324
g729char/exp1/original/d/d_m02s31.8k.wav	g729char/exp1/coded/d/de1m4b31.8k.out	8000	3.402
g729char/exp1/original/d/d_f01s32.8k.wav	g729char/exp1/coded/d/de1f7832.8k.out	8000	2.7
g729char/exp1/original/d/d_f02s32.8k.wav	g729char/exp1/coded/d/de1fa432.8k.out	8000	2.664
g729char/exp1/original/d/d_m01s32.8k.wav	g729char/exp1/coded/d/de1m2032.8k.out	8000	3.022
g729char/exp1/original/d/d_m02s32.8k.wav	g729char/exp1/coded/d/de1m4c32.8k.out	8000	2.949
g729char/exp1/original/d/d_f01s33.8k.wav	g729char/exp1/coded/d/de1f7933.8k.out	8000	2.907
g729char/exp1/original/d/d_f02s33.8k.wav	g729char/exp1/coded/d/de1fa533.8k.out	8000	2.565
g729char/exp1/original/d/d_m01s33.8k.wav	g729char/exp1/coded/d/de1m2133.8k.out	8000	3.035
g729char/exp1/original/d/d_m02s33.8k.wav	g729char/exp1/coded/d/de1m4d33.8k.out	8000	3.034
g729char/exp1/original/d/d_f01s34.8k.wav	g729char/exp1/coded/d/de1f7a34.8k.out	8000	2.785
g729char/exp1/original/d/d_f02s34.8k.wav	g729char/exp1/coded/d/de1fa634.8k.out	8000	2.705
g729char/exp1/original/d/d_m01s34.8k.wav	g729char/exp1/coded/d/de1m2234.8k.out	8000	3.242
g729char/exp1/original/d/d_m02s34.8k.wav	g729char/exp1/coded/d/de1m4e34.8k.out	8000	3.169
g729char/exp1/original/d/d_f01s35.8k.wav	g729char/exp1/coded/d/de1f7b35.8k.out	8000	2.863
g729char/exp1/original/d/d_f02s35.8k.wav	g729char/exp1/coded/d/de1fa735.8k.out	8000	2.493
g729char/exp1/original/d/d_m01s35.8k.wav	g729char/exp1/coded/d/de1m2335.8k.out	8000	2.626
g729char/exp1/original/d/d_m02s35.8k.wav	g729char/exp1/coded/d/de1m4f35.8k.out	8000	2.689
g729char/exp1/original/d/d_f01s36.8k.wav	g729char/exp1/coded/d/de1f7c36.8k.out	8000	2.833
g729char/exp1/original/d/d_f02s36.8k.wav	g729char/exp1/coded/d/de1fa836.8k.out	8000	2.705
g729char/exp1/original/d/d_m01s36.8k.wav	g729char/exp1/coded/d/de1m2436.8k.out	8000	2.807
g729char/exp1/original/d/d_m02s36.8k.wav	g729char/exp1/coded/d/de1m5036.8k.out	8000	2.713
g729char/exp1/original/d/d_f01s37.8k.wav	g729char/exp1/coded/d/de1f7d37.8k.out	8000	1.728
g729char/exp1/original/d/d_f02s37.8k.wav	g729char/exp1/coded/d/de1fa937.8k.out	8000	1.993
g729char/exp1/original/d/d_m01s37.8k.wav	g729char/exp1/coded/d/de1m2537.8k.out	8000	2.317
g729char/exp1/original/d/d_m02s37.8k.wav	g729char/exp1/coded/d/de1m5137.8k.out	8000	2.456
g729char/exp1/original/d/d_f01s38.8k.wav	g729char/exp1/coded/d/de1f7e38.8k.out	8000	2.372
g729char/exp1/original/d/d_f02s38.8k.wav	g729char/exp1/coded/d/de1faa38.8k.out	8000	2.402
g729char/exp1/original/d/d_m01s38.8k.wav	g729char/exp1/coded/d/de1m2638.8k.out	8000	3.094
g729char/exp1/original/d/d_m02s38.8k.wav	g729char/exp1/coded/d/de1m5238.8k.out	8000	2.726
g729char/exp1/original/d/d_f01s39.8k.wav	g729char/exp1/coded/d/de1f7f39.8k.out	8000	2.799
g729char/exp1/original/d/d_f02s39.8k.wav	g729char/exp1/coded/d/de1fab39.8k.out	8000	2.82
g729char/exp1/original/d/d_m01s39.8k.wav	g729char/exp1/coded/d/de1m2739.8k.out	8000	3.549
g729char/exp1/original/d/d_m02s39.8k.wav	g729char/exp1/coded/d/de1m5339.8k.out	8000	3.511
g729char/exp1/original/d/d_f01s40.8k.wav	g729char/exp1/coded/d/de1f8040.8k.out	8000	3.278
g729char/exp1/original/d/d_f02s40.8k.wav	g729char/exp1/coded/d/de1fac40.8k.out	8000	3.339
g729char/exp1/original/d/d_m01s40.8k.wav	g729char/exp1/coded/d/de1m2840.8k.out	8000	3.986
g729char/exp1/original/d/d_m02s40.8k.wav	g729char/exp1/coded/d/de1m5440.8k.out	8000	3.785
g729char/exp1/original/d/d_f01s41.8k.wav	g729char/exp1/coded/d/de1f8141.8k.out	8000	3.696
g729char/exp1/original/d/d_f02s41.8k.wav	g729char/exp1/coded/d/de1fad41.8k.out	8000	3.702
g729char/exp1/original/d/d_m01s41.8k.wav	g729char/exp1/coded/d/de1m2941.8k.out	8000	4.28
g729char/exp1/original/d/d_m02s41.8k.wav	g729char/exp1/coded/d/de1m5541.8k.out	8000	4.18
g729char/exp1/original/d/d_f01s42.8k.wav	g729char/exp1/coded/d/de1f8242.8k.out	8000	3.963
g729char/exp1/original/d/d_f02s42.8k.wav	g729char/exp1/coded/d/de1fae42.8k.out	8000	4.219
g729char/exp1/original/d/d_m01s42.8k.wav	g729char/exp1/coded/d/de1m2a42.8k.out	8000	4.338
g729char/exp1/original/d/d_m02s42.8k.wav	g729char/exp1/coded/d/de1m5642.8k.out	8000	4.261
g729char/exp1/original/d/d_f01s43.8k.wav	g729char/exp1/coded/d/de1f8343.8k.out	8000	4.251
g729char/exp1/original/d/d_f02s43.8k.wav	g729char/exp1/coded/d/de1faf43.8k.out	8000	4.306
g729char/exp1/original/d/d_m01s43.8k.wav	g729char/exp1/coded/d/de1m2b43.8k.out	8000	4.395
g729char/exp1/original/d/d_m02s43.8k.wav	g729char/exp1/coded/d/de1m5743.8k.out	8000	4.391
g729char/exp1/original/d/d_f01s44.8k.wav	g729char/exp1/coded/d/de1f8444.8k.out	8000	4.434
g729char/exp1/original/d/d_f02s44.8k.wav	g729char/exp1/coded/d/de1fb044.8k.out	8000	4.446
g729char/exp1/original/d/d_m01s44.8k.wav	g729char/exp1/coded/d/de1m2c44.8k.out	8000	4.311
g729char/exp1/original/d/d_m02s44.8k.wav	g729char/exp1/coded/d/de1m5844.8k.out	8000	4.367
g729char/exp1/original/o/o_f01s01.8k.wav	g729char/exp1/coded/o/oe1f5901.8k.out	8000	3.57
g729char/exp1/original/o/o_f02s01.8k.wav	g729char/exp1/coded/o/oe1f8501.8k.out	8000	3.205
g729char/exp1/original/o/o_m01s01.8k.wav	g729char/exp1/coded/o/oe1m0101.8k.out	8000	3.684
g729char/exp1/original/o/o_m02s01.8k.wav	g729char/exp1/coded/o/oe1m2d01.8k.out	8000	3.322
g729char/exp1/original/o/o_f01s02.8k.wav	g729char/exp1/coded/o/oe1f5a02.8k.out	8000	3.133
g729char/exp1/original/o/o_f02s02.8k.wav	g729char/exp1/coded/o/oe1f8602.8k.out	8000	2.934
g729char/exp1/original/o/o_m01s02.8k.wav	g729char/exp1/coded/o/oe1m0202.8k.out	8000	3.143
g729char/exp1/original/o/o_m02s02.8k.wav	g729char/exp1/coded/o/oe1m2e02.8k.out	8000	3.36
g729char/exp1/original/o/o_f01s03.8k.wav	g729char/exp1/coded/o/oe1f5b03.8k.out	8000	2.955
g729char/exp1/original/o/o_f02s03.8k.wav	g729char/exp1/coded/o/oe1f8703.8k.out	8000	2.628
g729char/exp1/original/o/o_m01s03.8k.wav	g729char/exp1/coded/o/oe1m0303.8k.out	8000	2.636
g729char/exp1/original/o/o_m02s03.8k.wav	g729char/exp1/coded/o/oe1m2f03.8k.out	8000	3.08
g729char/exp1/original/o/o_f01s04.8k.wav	g729char/exp1/coded/o/oe1f5c04.8k.out	8000	3.808
g729char/exp1/original/o/o_f02s04.8k.wav	g729char/exp1/coded/o/oe1f8804.8k.out	8000	3.701
g729char/exp1/original/o/o_m01s04.8k.wav	g729char/exp1/coded/o/oe1m0404.8k.out	8000	3.99
g729char/exp1/original/o/o_m02s04.8k.wav	g729char/exp1/coded/o/oe1m3004.8k.out	8000	3.868
g729char/exp1/original/o/o_f01s05.8k.wav	g729char/exp1/coded/o/oe1f5d05.8k.out	8000	3.157
g729char/exp1/original/o/o_f02s05.8k.wav	g729char/exp1/coded/o/oe1f8905.8k.out	8000	3.425
g729char/exp1/original/o/o_m01s05.8k.wav	g729char/exp1/coded/o/oe1m0505.8k.out	8000	3.496
g729char/exp1/original/o/o_m02s05.8k.wav	g729char/exp1/coded/o/oe1m3105.8k.out	8000	3.302
g729char/exp1/original/o/o_f01s06.8k.wav	g729char/exp1/coded/o/oe1f5e06.8k.out	8000	3.503
g729char/exp1/original/o/o_f02s06.8k.wav	g729char/exp1/coded/o/oe1f8a06.8k.out	8000	3.585
g729char/exp1/original/o/o_m01s06.8k.wav	g729char/exp1/coded/o/oe1m0606.8k.out	8000	3.601
g729char/exp1/original/o/o_m02s06.8k.wav	g729char/exp1/coded/o/oe1m3206.8k.out	8000	3.665
g729char/exp1/original/o/o_f01s07.8k.wav	g729char/exp1/coded/o/oe1f5f07.8k.out	8000	4.358
g729char/exp1/original/o/o_f02s07.8k.wav	g729char/exp1/coded/o/oe1f8b07.8k.out	8000	4.312
g729char/exp1/original/o/o_m01s07.8k.wav	g729char/exp1/coded/o/oe1m0707.8k.out	8000	4.286
g729char/exp1/original/o/o_m02s07.8k.wav	g729char/exp1/coded/o/oe1m3307.8k.out	8000	4.237
g729char/exp1/original/o/o_f01s08.8k.wav	g729char/exp1/coded/o/oe1f6008.8k.out	8000	3.285
g729char/exp1/original/o/o_f02s08.8k.wav	g729char/exp1/coded/o/oe1f8c08.8k.out	8000	3.394
g729char/exp1/original/o/o_m01s08.8k.wav	g729char/exp1/coded/o/oe1m0808.8k.out	8000	3.627
g729char/exp1/original/o/o_m02s08.8k.wav	g729char/exp1/coded/o/oe1m3408.8k.out	8000	3.497
g729char/exp1/original/o/o_f01s09.8k.wav	g729char/exp1/coded/o/oe1f6109.8k.out	8000	3.351
g729char/exp1/original/o/o_f02s09.8k.wav	g729char/exp1/coded/o/oe1f8d09.8k.out	8000	3.418
g729char/exp1/original/o/o_m01s09.8k.wav	g729char/exp1/coded/o/oe1m0909.8k.out	8000	3.528
g729char/exp1/original/o/o_m02s09.8k.wav	g729char/exp1/coded/o/oe1m3509.8k.out	8000	3.62
g729char/exp1/original/o/o_f01s10.8k.wav	g729char/exp1/coded/o/oe1f6210.8k.out	8000	2.981
g729char/exp1/original/o/o_f02s10.8k.wav	g729char/exp1/coded/o/oe1f8e10.8k.out	8000	2.845
g729char/exp1/original/o/o_m01s10.8k.wav	g729char/exp1/coded/o/oe1m0a10.8k.out	8000	2.894
g729char/exp1/original/o/o_m02s10.8k.wav	g729char/exp1/coded/o/oe1m3610.8k.out	8000	3.146
g729char/exp1/original/o/o_f01s11.8k.wav	g729char/exp1/coded/o/oe1f6311.8k.out	8000	3.231
g729char/exp1/original/o/o_f02s11.8k.wav	g729char/exp1/coded/o/oe1f8f11.8k.out	8000	3.35
g729char/exp1/original/o/o_m01s11.8k.wav	g729char/exp1/coded/o/oe1m0b11.8k.out	8000	3.331
g729char/exp1/original/o/o_m02s11.8k.wav	g729char/exp1/coded/o/oe1m3711.8k.out	8000	3.635
g729char/exp1/original/o/o_f01s12.8k.wav	g729char/exp1/coded/o/oe1f6412.8k.out	8000	3.389
g729char/exp1/original/o/o_f02s12.8k.wav	g729char/exp1/coded/o/oe1f9012.8k.out	8000	3.076
g729char/exp1/original/o/o_m01s12.8k.wav	g729char/exp1/coded/o/oe1m0c12.8k.out	8000	3.193
g729char/exp1/original/o/o_m02s12.8k.wav	g729char/exp1/coded/o/oe1m3812.8k.out	8000	3.466
g729char/exp1/original/o/o_f01s13.8k.wav	g729char/exp1/coded/o/oe1f6513.8k.out	8000	3.175
g729char/exp1/original/o/o_f02s13.8k.wav	g729char/exp1/coded/o/oe1f9113.8k.out	8000	3.069
g729char/exp1/original/o/o_m01s13.8k.wav	g729char/exp1/coded/o/oe1m0d13.8k.out	8000	3.094
g729char/exp1/original/o/o_m02s13.8k.wav	g729char/exp1/coded/o/oe1m3913.8k.out	8000	3.118
g729char/exp1/original/o/o_f01s14.8k.wav	g729char/exp1/coded/o/oe1f6614.8k.out	8000	3.07
g729char/exp1/original/o/o_f02s14.8k.wav	g729char/exp1/coded/o/oe1f9214.8k.out	8000	2.625
g729char/exp1/original/o/o_m01s14.8k.wav	g729char/exp1/coded/o/oe1m0e14.8k.out	8000	2.767
g729char/exp1/original/o/o_m02s14.8k.wav	g729char/exp1/coded/o/oe1m3a14.8k.out	8000	3.035
g729char/exp1/original/o/o_f01s15.8k.wav	g729char/exp1/coded/o/oe1f6715.8k.out	8000	2.839
g729char/exp1/original/o/o_f02s15.8k.wav	g729char/exp1/coded/o/oe1f9315.8k.out	8000	2.491
g729char/exp1/original/o/o_m01s15.8k.wav	g729char/exp1/coded/o/oe1m0f15.8k.out	8000	2.646
g729char/exp1/original/o/o_m02s15.8k.wav	g729char/exp1/coded/o/oe1m3b15.8k.out	8000	2.779
g729char/exp1/original/o/o_f01s16.8k.wav	g729char/exp1/coded/o/oe1f6816.8k.out	8000	3.599
g729char/exp1/original/o/o_f02s16.8k.wav	g729char/exp1/coded/o/oe1f9416.8k.out	8000	3.301
g729char/exp1/original/o/o_m01s16.8k.wav	g729char/exp1/coded/o/oe1m1016.8k.out	8000	3.164
g729char/exp1/original/o/o_m02s16.8k.wav	g729char/exp1/coded/o/oe1m3c16.8k.out	8000	3.713
g729char/exp1/original/o/o_f01s17.8k.wav	g729char/exp1/coded/o/oe1f6917.8k.out	8000	3.455
g729char/exp1/original/o/o_f02s17.8k.wav	g729char/exp1/coded/o/oe1f9517.8k.out	8000	3.204
g729char/exp1/original/o/o_m01s17.8k.wav	g729char/exp1/coded/o/oe1m1117.8k.out	8000	3.27
g729char/exp1/original/o/o_m02s17.8k.wav	g729char/exp1/coded/o/oe1m3d17.8k.out	8000	3.218
g729char/exp1/original/o/o_f01s18.8k.wav	g729char/exp1/coded/o/oe1f6a18.8k.out	8000	3.195
g729char/exp1/original/o/o_f02s18.8k.wav	g729char/exp1/coded/o/oe1f9618.8k.out	8000	3.063
g729char/exp1/original/o/o_m01s18.8k.wav	g729char/exp1/coded/o/oe1m1218.8k.out	8000	3.318
g729char/exp1/original/o/o_m02s18.8k.wav	g729char/exp1/coded/o/oe1m3e18.8k.out	8000	3.253
g729char/exp1/original/o/o_f01s19.8k.wav	g729char/exp1/coded/o/oe1f6b19.8k.out	8000	3.086
g729char/exp1/original/o/o_f02s19.8k.wav	g729char/exp1/coded/o/oe1f9719.8k.out	8000	3.15
g729char/exp1/original/o/o_m01s19.8k.wav	g729char/exp1/coded/o/oe1m1319.8k.out	8000	3.092
g729char/exp1/original/o/o_m02s19.8k.wav	g729char/exp1/coded/o/oe1m3f19.8k.out	8000	3.205
g729char/exp1/original/o/o_f01s20.8k.wav	g729char/exp1/coded/o/oe1f6c20.8k.out	8000	2.759
g729char/exp1/original/o/o_f02s20.8k.wav	g729char/exp1/coded/o/oe1f9820.8k.out	8000	2.519
g729char/exp1/original/o/o_m01s20.8k.wav	g729char/exp1/coded/o/oe1m1420.8k.out	8000	2.42
g729char/exp1/original/o/o_m02s20.8k.wav	g729char/exp1/coded/o/oe1m4020.8k.out	8000	2.74
g729char/exp1/original/o/o_f01s21.8k.wav	g729char/exp1/coded/o/oe1f6d21.8k.out	8000	2.894
g729char/exp1/original/o/o_f02s21.8k.wav	g729char/exp1/coded/o/oe1f9921.8k.out	8000	2.737
g729char/exp1/original/o/o_m01s21.8k.wav	g729char/exp1/coded/o/oe1m1521.8k.out	8000	2.88
g729char/exp1/original/o/o_m02s21.8k.wav	g729char/exp1/coded/o/oe1m4121.8k.out	8000	2.775
g729char/exp1/original/o/o_f01s22.8k.wav	g729char/exp1/coded/o/oe1f6e22.8k.out	8000	2.791
g729char/exp1/original/o/o_f02s22.8k.wav	g729char/exp1/coded/o/oe1f9a22.8k.out	8000	2.356
g729char/exp1/original/o/o_m01s22.8k.wav	g729char/exp1/coded/o/oe1m1622.8k.out	8000	2.54
g729char/exp1/original/o/o_m02s22.8k.wav	g729char/exp1/coded/o/oe1m4222.8k.out	8000	2.776
g729char/exp1/original/o/o_f01s23.8k.wav	g729char/exp1/coded/o/oe1f6f23.8k.out	8000	2.605
g729char/exp1/original/o/o_f02s23.8k.wav	g729char/exp1/coded/o/oe1f9b23.8k.out	8000	2.494
g729char/exp1/original/o/o_m01s23.8k.wav	g729char/exp1/coded/o/oe1m1723.8k.out	8000	2.366
g729char/exp1/original/o/o_m02s23.8k.wav	g729char/exp1/coded/o/oe1m4323.8k.out	8000	2.59
g729char/exp1/original/o/o_f01s24.8k.wav	g729char/exp1/coded/o/oe1f7024.8k.out	8000	2.867
g729char/exp1/original/o/o_f02s24.8k.wav	g729char/exp1/coded/o/oe1f9c24.8k.out	8000	3.01
g729char/exp1/original/o/o_m01s24.8k.wav	g729char/exp1/coded/o/oe1m1824.8k.out	8000	3.081
g729char/exp1/original/o/o_m02s24.8k.wav	g729char/exp1/coded/o/oe1m4424.8k.out	8000	3.215
g729char/exp1/original/o/o_f01s25.8k.wav	g729char/exp1/coded/o/oe1f7125.8k.out	8000	2.841
g729char/exp1/original/o/o_f02s25.8k.wav	g729char/exp1/coded/o/oe1f9d25.8k.out	8000	2.785
g729char/exp1/original/o/o_m01s25.8k.wav	g729char/exp1/coded/o/oe1m1925.8k.out	8000	3.075
g729char/exp1/original/o/o_m02s25.8k.wav	g729char/exp1/coded/o/oe1m4525.8k.out	8000	3.005
g729char/exp1/original/o/o_f01s26.8k.wav	g729char/exp1/coded/o/oe1f7226.8k.out	8000	3.127
g729char/exp1/original/o/o_f02s26.8k.wav	g729char/exp1/coded/o/oe1f9e26.8k.out	8000	2.983
g729char/exp1/original/o/o_m01s26.8k.wav	g729char/exp1/coded/o/oe1m1a26.8k.out	8000	2.859
g729char/exp1/original/o/o_m02s26.8k.wav	g729char/exp1/coded/o/oe1m4626.8k.out	8000	2.928
g729char/exp1/original/o/o_f01s27.8k.wav	g729char/exp1/coded/o/oe1f7327.8k.out	8000	2.795
g729char/exp1/original/o/o_f02s27.8k.wav	g729char/exp1/coded/o/oe1f9f27.8k.out	8000	2.835
g729char/exp1/original/o/o_m01s27.8k.wav	g729char/exp1/coded/o/oe1m1b27.8k.out	8000	2.629
g729char/exp1/original/o/o_m02s27.8k.wav	g729char/exp1/coded/o/oe1m4727.8k.out	8000	2.742
g729char/exp1/original/o/o_f01s28.8k.wav	g729char/exp1/coded/o/oe1f7428.8k.out	8000	2.731
g729char/exp1/original/o/o_f02s28.8k.wav	g729char/exp1/coded/o/oe1fa028.8k.out	8000	2.465
g729char/exp1/original/o/o_m01s28.8k.wav	g729char/exp1/coded/o/oe1m1c28.8k.out	8000	2.587
g729char/exp1/original/o/o_m02s28.8k.wav	g729char/exp1/coded/o/oe1m4828.8k.out	8000	2.528
g729char/exp1/original/o/o_f01s29.8k.wav	g729char/exp1/coded/o/oe1f7529.8k.out	8000	3.008
g729char/exp1/original/o/o_f02s29.8k.wav	g729char/exp1/coded/o/oe1fa129.8k.out	8000	3.126
g729char/exp1/original/o/o_m01s29.8k.wav	g729char/exp1/coded/o/oe1m1d29.8k.out	8000	3.33
g729char/exp1/original/o/o_m02s29.8k.wav	g729char/exp1/coded/o/oe1m4929.8k.out	8000	3.204
g729char/exp1/original/o/o_f01s30.8k.wav	g729char/exp1/coded/o/oe1f7630.8k.out	8000	2.982
g729char/exp1/original/o/o_f02s30.8k.wav	g729char/exp1/coded/o/oe1fa230.8k.out	8000	3.119
g729char/exp1/original/o/o_m01s30.8k.wav	g729char/exp1/coded/o/oe1m1e30.8k.out	8000	3.029
g729char/exp1/original/o/o_m02s30.8k.wav	g729char/exp1/coded/o/oe1m4a30.8k.out	8000	2.882
g729char/exp1/original/o/o_f01s31.8k.wav	g729char/exp1/coded/o/oe1f7731.8k.out	8000	2.951
g729char/exp1/original/o/o_f02s31.8k.wav	g729char/exp1/coded/o/oe1fa331.8k.out	8000	3.089
g729char/exp1/original/o/o_m01s31.8k.wav	g729char/exp1/coded/o/oe1m1f31.8k.out	8000	3.204
g729char/exp1/original/o/o_m02s31.8k.wav	g729char/exp1/coded/o/oe1m4b31.8k.out	8000	2.988
g729char/exp1/original/o/o_f01s32.8k.wav	g729char/exp1/coded/o/oe1f7832.8k.out	8000	2.86
g729char/exp1/original/o/o_f02s32.8k.wav	g729char/exp1/coded/o/oe1fa432.8k.out	8000	2.681
g729char/exp1/original/o/o_m01s32.8k.wav	g729char/exp1/coded/o/oe1m2032.8k.out	8000	2.497
g729char/exp1/original/o/o_m02s32.8k.wav	g729char/exp1/coded/o/oe1m4c32.8k.out	8000	2.762
g729char/exp1/original/o/o_f01s33.8k.wav	g729char/exp1/coded/o/oe1f7933.8k.out	8000	2.722
g729char/exp1/original/o/o_f02s33.8k.wav	g729char/exp1/coded/o/oe1fa533.8k.out	8000	2.661
g729char/exp1/original/o/o_m01s33.8k.wav	g729char/exp1/coded/o/oe1m2133.8k.out	8000	2.791
g729char/exp1/original/o/o_m02s33.8k.wav	g729char/exp1/coded/o/oe1m4d33.8k.out	8000	2.908
g729char/exp1/original/o/o_f01s34.8k.wav	g729char/exp1/coded/o/oe1f7a34.8k.out	8000	2.867
g729char/exp1/original/o/o_f02s34.8k.wav	g729char/exp1/coded/o/oe1fa634.8k.out	8000	2.568
g729char/exp1/original/o/o_m01s34.8k.wav	g729char/exp1/coded/o/oe1m2234.8k.out	8000	2.7
g729char/exp1/original/o/o_m02s34.8k.wav	g729char/exp1/coded/o/oe1m4e34.8k.out	8000	2.943
